X	Y	Type	Color
0.52987	0.842162	red	#FF0000
0.0549574	-0.100542	green	#008000
0.00773656	-0.122939	green	#008000
0.0896499	0.0619654	blue	#3399FF
-0.119102	0.930011	green	#008000
-0.628362	-0.479346	red	#FF0000
-0.520789	-0.229843	red	#FF0000
0.0212117	0.0413901	red	#FF0000
-0.144717	-0.0101592	red	#FF0000
0.579074	0.407348	red	#FF0000
-0.0408332	0.00634158	red	#FF0000
0.0159553	0.0989473	red	#FF0000
-0.186781	0.0175474	red	#FF0000
4.39373e-05	-0.130934	green	#008000
-0.910493	-0.399541	red	#FF0000
-0.198538	-0.482632	green	#008000
0.0453699	0.0292089	red	#FF0000
-0.0255189	0.00479951	green	#008000
0.0231781	-0.0127344	red	#FF0000
-0.406691	-0.796015	red	#FF0000
-0.491444	0.155746	green	#008000
0.0017711	-0.0368064	red	#FF0000
0.0289747	0.00696349	red	#FF0000
0.120293	-0.0161503	red	#FF0000
0.0263863	0.0334015	red	#FF0000
-0.137162	-0.0352401	red	#FF0000
2.99868	-12.705	red	#FF0000
-9.47406	1.00382	green	#008000
0.0818966	-0.136824	red	#FF0000
0.281653	0.954925	red	#FF0000
0.0939587	2.08591	red	#FF0000
-2.07574	-4.42756	red	#FF0000
0.109853	-0.0680122	red	#FF0000
0.0270572	-0.127472	green	#008000
-7.57549e-05	0.0051808	red	#FF0000
-0.519673	-0.0624289	red	#FF0000
0.21114	0.505398	red	#FF0000
0.018318	-0.147178	green	#008000
0.499715	0.245092	red	#FF0000
-0.0238959	0.0687608	green	#008000
-0.0651696	0.177687	red	#FF0000
-0.0127059	-0.00215334	green	#008000
0.0329904	-0.0168212	red	#FF0000
0.285606	-0.364116	red	#FF0000
0.0511116	-0.030823	red	#FF0000
0.00581763	-0.0755568	red	#FF0000
0.0274211	-0.07061	red	#FF0000
-0.017574	-0.0321875	green	#008000
0.673147	1.95815	red	#FF0000
0.16745	0.0390564	red	#FF0000
-0.136449	0.0754277	red	#FF0000
-0.0180752	0.163486	red	#FF0000
0.623101	-0.50979	green	#008000
0.014593	-0.105508	red	#FF0000
-0.0162137	-0.00123511	green	#008000
-0.0770073	0.012338	blue	#3399FF
-4.18379	7.03109	red	#FF0000
-0.0830025	-0.78088	green	#008000
-0.267449	-0.10044	red	#FF0000
1.0895	-1.51169	green	#008000
-0.024438	-0.0628391	red	#FF0000
-2.76658	0.9515	red	#FF0000
0.216576	0.0439018	red	#FF0000
0.0317253	-0.0075602	red	#FF0000
0.554799	-0.450368	red	#FF0000
-1.50055	-0.30103	green	#008000
0.331776	0.809832	red	#FF0000
1.19545	-13.4662	green	#008000
-0.244773	0.0996637	red	#FF0000
-0.190614	0.141857	red	#FF0000
-0.10694	-0.136688	green	#008000
-0.0058929	-0.147493	red	#FF0000
-0.478478	-0.484317	red	#FF0000
-0.340628	0.936503	green	#008000
-0.6265	-0.779302	red	#FF0000
0.0311901	0.0268434	red	#FF0000
-0.00806281	0.0307994	red	#FF0000
0.0469061	0.270395	red	#FF0000
-0.7638	1.79863	red	#FF0000
-0.0829888	-0.477039	red	#FF0000
-0.0319962	-0.070271	green	#008000
-0.00661678	0.000918731	green	#008000
0.0485877	-0.14187	red	#FF0000
0.5172	-0.233552	red	#FF0000
-0.019054	-0.00534595	green	#008000
-0.00990698	-0.0155238	red	#FF0000
-0.584084	-0.319812	red	#FF0000
0.0900765	0.140521	red	#FF0000
0.297796	0.00559679	green	#008000
-0.0123594	-0.137872	red	#FF0000
0.0135587	-0.0379213	green	#008000
-0.158255	0.371874	red	#FF0000
-0.0539408	0.0641473	green	#008000
0.151186	-0.169476	green	#008000
0.911284	0.410667	red	#FF0000
0.490938	-0.659874	red	#FF0000
-0.0775839	0.0767148	blue	#3399FF
0.0904048	-0.0975113	red	#FF0000
-0.0469971	0.0560641	red	#FF0000
-0.241328	-0.339008	red	#FF0000
0.169476	0.186638	green	#008000
0.113093	-0.244206	red	#FF0000
-0.0236033	-0.0238822	green	#008000
-0.040825	0.0147538	red	#FF0000
0.175181	0.12525	red	#FF0000
-0.000405539	-0.00475985	red	#FF0000
-0.0217109	-0.0847899	red	#FF0000
0.999343	0.0735256	red	#FF0000
-0.382653	0.121187	red	#FF0000
0.00418018	-0.00623059	red	#FF0000
0.242516	0.152278	green	#008000
0.0799792	-0.0924359	red	#FF0000
-0.0579436	0.377029	green	#008000
-0.0936533	0.120131	green	#008000
0.0361112	0.0919925	green	#008000
-0.142206	-0.151946	red	#FF0000
-0.0344784	-0.183369	green	#008000
-0.00967965	0.094334	green	#008000
-0.165019	-0.271134	red	#FF0000
0.0714094	-0.0740632	red	#FF0000
-0.000214849	-0.00148512	green	#008000
0.367167	0.327702	red	#FF0000
-0.321673	0.126895	red	#FF0000
-0.131608	-0.0278757	red	#FF0000
-0.0194773	0.01726	red	#FF0000
0.0412368	0.101319	red	#FF0000
0.786113	-0.333072	green	#008000
0.00675271	-0.148018	red	#FF0000
-0.1369	-0.0420317	red	#FF0000
0.173966	0.166658	green	#008000
0.0038888	0.0211394	red	#FF0000
-0.0339384	0.162888	red	#FF0000
0.21288	-0.977068	red	#FF0000
-0.0441979	0.0350771	green	#008000
-0.595222	-0.0680336	red	#FF0000
0.0543149	0.0631406	green	#008000
-0.00356407	0.0672193	red	#FF0000
-0.133015	-0.191401	green	#008000
11.9984	-13.1676	red	#FF0000
9.5521	-13.4539	blue	#3399FF
-0.181948	-0.208865	red	#FF0000
-0.101178	0.107446	green	#008000
-0.0161324	0.0499141	green	#008000
3.67859	-2.89712	red	#FF0000
-0.114166	-0.094083	green	#008000
0.00557187	-0.0877355	red	#FF0000
-0.324415	0.384451	green	#008000
-0.0430739	-0.0325205	red	#FF0000
0.194299	0.232011	green	#008000
-0.857275	0.171126	green	#008000
-0.0104357	0.0162695	green	#008000
0.00352769	0.0348733	green	#008000
0.997197	-0.0321354	green	#008000
0.225293	-0.0382483	green	#008000
0.110127	0.0216869	red	#FF0000
-0.18669	0.0683598	red	#FF0000
-0.0516798	-0.178172	red	#FF0000
4.03932	7.87444	green	#008000
-0.0642663	0.0594854	green	#008000
0.120081	-0.1273	red	#FF0000
-0.123697	0.00414056	blue	#3399FF
0.0191923	0.0252464	green	#008000
0.653681	-0.659251	green	#008000
0.0297251	0.00765228	red	#FF0000
-0.0507386	0.120508	red	#FF0000
-0.0285617	-0.00237417	green	#008000
0.0312878	-0.00438402	red	#FF0000
-0.523658	0.930896	red	#FF0000
-1.517	-0.441356	red	#FF0000
-0.610966	0.330431	red	#FF0000
-0.285052	-0.0178697	green	#008000
0.0205583	0.0642176	blue	#3399FF
-0.00413892	0.000203736	red	#FF0000
-0.110649	-0.0575857	red	#FF0000
-0.0202909	0.195531	red	#FF0000
-0.0988312	0.0763875	red	#FF0000
0.0150415	0.118991	red	#FF0000
-0.19803	0.458249	red	#FF0000
0.000737	-0.809153	red	#FF0000
-0.27925	0.284398	red	#FF0000
0.848591	-0.444226	green	#008000
0.00172589	0.00336771	green	#008000
-0.0179832	0.0253444	red	#FF0000
-0.104307	-0.138006	green	#008000
0.237354	0.722291	red	#FF0000
0.0655044	-0.0268546	green	#008000
0.955544	-2.92103	red	#FF0000
-0.0355396	0.367878	red	#FF0000
-0.0216978	-0.0412703	red	#FF0000
-0.138816	-0.122207	green	#008000
-0.1492	0.445516	red	#FF0000
0.0883827	0.14613	red	#FF0000
0.102213	0.425754	red	#FF0000
-0.081344	0.143059	green	#008000
2.44384	1.41059	red	#FF0000
-0.146273	-0.0897671	green	#008000
0.0568119	0.0174605	red	#FF0000
-0.0405288	-0.0304406	red	#FF0000
0.00556828	-0.0121642	red	#FF0000
-0.0151928	0.0315986	green	#008000
-0.00596159	0.0165285	red	#FF0000
0.116682	-0.0496224	red	#FF0000
-0.0046558	-0.0114866	blue	#3399FF
0.168034	-0.0815371	red	#FF0000
0.0970313	0.048192	red	#FF0000
-0.0876606	0.735963	green	#008000
-0.00865634	0.00184043	green	#008000
-0.0103676	-0.0860582	red	#FF0000
-0.000471815	-0.00027179	red	#FF0000
0.282506	0.545568	red	#FF0000
-0.714604	0.248379	red	#FF0000
-0.015195	-0.731926	green	#008000
-0.22988	-0.173696	green	#008000
-0.232682	0.467757	red	#FF0000
-1.94714	-1.01764	green	#008000
-0.014237	0.0495806	green	#008000
-0.172697	-0.21032	green	#008000
0.58088	1.0949	red	#FF0000
-0.685958	-0.711586	green	#008000
-0.169368	0.00365422	red	#FF0000
0.125878	0.036479	green	#008000
-0.0537104	0.0955656	green	#008000
0.0137273	-0.897586	green	#008000
-2.41645	1.99449	green	#008000
-0.309893	-0.231365	red	#FF0000
-0.0191463	-0.013631	red	#FF0000
-0.0159656	0.150753	red	#FF0000
0.0648625	-0.0688144	green	#008000
-0.0338197	-0.174159	red	#FF0000
0.0553573	0.0494262	red	#FF0000
0.48216	0.0273963	red	#FF0000
0.142564	0.304316	red	#FF0000
0.277535	-1.04664	red	#FF0000
-0.16771	-0.168783	red	#FF0000
0.154202	0.13021	red	#FF0000
0.0512833	0.0945084	red	#FF0000
0.342892	-0.545681	red	#FF0000
-0.0252237	0.111597	green	#008000
-0.109962	-0.023776	green	#008000
0.0261828	0.00760946	red	#FF0000
0.580165	0.086062	green	#008000
0.44124	0.0627755	red	#FF0000
0.032682	0.0970026	red	#FF0000
0.0267486	-0.0701509	green	#008000
0.0323333	0.0283495	green	#008000
0.259358	-0.226875	red	#FF0000
0.893174	0.445317	red	#FF0000
0.109258	0.134027	red	#FF0000
-0.29747	-0.0451476	green	#008000
-0.0436481	0.0469075	red	#FF0000
0.0122987	0.00396131	red	#FF0000
0.0915008	-0.0511895	red	#FF0000
17.2135	-1.76545	red	#FF0000
0.617663	1.26317	red	#FF0000
0.15837	-0.0560174	red	#FF0000
0.159048	0.0947537	red	#FF0000
-0.0255664	0.00475771	green	#008000
-0.20559	0.157334	green	#008000
-0.0308681	7.39884e-05	green	#008000
0.0532848	0.0466112	red	#FF0000
-0.0638256	0.012677	green	#008000
-0.0234749	-0.0059833	red	#FF0000
-0.0144874	-0.0287771	red	#FF0000
0.00611951	-0.0714205	red	#FF0000
0.0568186	0.0925746	red	#FF0000
-0.109955	0.0369698	red	#FF0000
0.132515	0.165776	red	#FF0000
-0.0460512	0.0628364	green	#008000
-0.173699	-0.258524	red	#FF0000
-0.0677834	0.0022169	red	#FF0000
-0.00798034	0.159169	red	#FF0000
-0.00936789	0.11329	red	#FF0000
0.00089517	-0.00220427	red	#FF0000
0.0828124	0.0435943	blue	#3399FF
-0.368144	0.240973	green	#008000
6.58943	-3.39173	red	#FF0000
0.301974	-0.918938	red	#FF0000
0.0648647	-0.0756977	red	#FF0000
0.00863879	0.00239789	red	#FF0000
0.0318376	-0.0143035	green	#008000
0.0140345	-0.00344131	red	#FF0000
0.0129523	-0.657302	red	#FF0000
-0.161131	3.36876	green	#008000
-0.0567717	-0.0382271	red	#FF0000
0.0468423	0.018049	green	#008000
0.339707	0.082331	red	#FF0000
6.68162e-05	0.0273292	red	#FF0000
-0.435746	-0.190616	green	#008000
-0.189377	-0.0387098	red	#FF0000
-0.0150709	-0.0546103	red	#FF0000
-0.0338074	-0.00277757	blue	#3399FF
0.466676	-0.880048	red	#FF0000
8.97864	-13.9362	red	#FF0000
-0.0366593	0.0299283	red	#FF0000
0.254829	0.186289	red	#FF0000
-0.262032	-0.964617	green	#008000
-0.0905749	0.00926321	red	#FF0000
0.0135833	-0.0105884	red	#FF0000
0.00295674	-0.00869311	green	#008000
0.286947	0.524241	red	#FF0000
0.0789286	-0.270082	red	#FF0000
0.064151	-0.209624	red	#FF0000
-0.103726	-0.0612977	red	#FF0000
0.00283816	0.0018527	red	#FF0000
0.0598538	0.0518732	green	#008000
0.103558	0.061749	red	#FF0000
6.21578	7.00549	green	#008000
-0.0049127	-0.130485	green	#008000
-1.64854	1.05173	green	#008000
-0.00383819	0.0158202	red	#FF0000
0.475364	-0.698357	red	#FF0000
0.0162661	0.0465038	red	#FF0000
0.298391	-0.0527799	red	#FF0000
0.0737636	0.0402694	red	#FF0000
8.82809	6.43288	red	#FF0000
0.0849708	-0.094372	red	#FF0000
0.000775112	0.0231229	red	#FF0000
0.0741418	-0.139105	green	#008000
0.133493	0.324424	red	#FF0000
0.700842	-0.34124	red	#FF0000
-0.00359601	0.00240936	red	#FF0000
0.0152426	0.00444894	red	#FF0000
-0.0532152	-0.146482	red	#FF0000
0.00227368	-0.00720681	red	#FF0000
0.0338466	-0.138064	red	#FF0000
0.0246043	0.122737	red	#FF0000
-0.0179367	-0.0988338	green	#008000
-15.9202	7.4275	red	#FF0000
-0.0551174	-0.375904	green	#008000
0.592572	-0.0543521	green	#008000
0.0796453	-0.759689	red	#FF0000
-0.751322	-0.653798	red	#FF0000
0.124147	-0.0527971	red	#FF0000
